,Unnamed: 0,alias,name,url,review_count,rating,price,phone,display_phone,distance,food_type,food_type_2,lon,lat,full_address,zip_code
157,157,da-nardino-berlin,Da Nardino,https://www.yelp.com/biz/da-nardino-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,4.5,€€€,+49303128025,+49 30 3128025,96.55319791265038,italian,NaN,13.3153,52.5064,Kantstr. 36,10625
162,162,ebn-tamshah-berlin,Ebn Tamshah |,https://www.yelp.com/biz/ebn-tamshah-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,,,39.244173462085655,lebanese,arabian,13.3145701,52.5070401,Leibnizstr. 34,10625
167,167,weiss-berlin-2,Weiss,https://www.yelp.com/biz/weiss-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,18,4.0,€€€,+493031804850,+49 30 31804850,74.84358883614064,german,french,13.3143499,52.50746,Leibnizstr. 31,10625
170,170,jacks-burger-house-berlin,Jack's Burger House,https://www.yelp.com/biz/jacks-burger-house-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,2.0,€€,,,102.71753751632023,burgers,NaN,13.3153,52.5074,Pestalozzistr. 95,10625
176,176,restaurant-mythos-berlin-2,Restaurant Mythos,https://www.yelp.com/biz/restaurant-mythos-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,2.5,€€,+493031997077,+49 30 31997077,22.25513611693343,greek,NaN,13.3143,52.5088,Leibnizstr. 81,10625
180,180,musti-döner-und-gemüsekebap-berlin,Musti Döner & Gemüsekebap,https://www.yelp.com/biz/musti-d%C3%B6ner-und-gem%C3%BCsekebap-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,5.0,,,,36.45602001944126,kebab,turkish,13.3144061891675,52.5089115470765,Leibnizstr. 25,10625
181,181,da-sergio-la-fortuna-berlin,Da Sergio la Fortuna,https://www.yelp.com/biz/da-sergio-la-fortuna-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,5.0,€,+493031506993,+49 30 31506993,91.75837512259656,coffee,italian,13.315256,52.509135,Goethestr. 17,10625
187,187,currystation-36-berlin,Currystation 36,https://www.yelp.com/biz/currystation-36-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,13,3.0,€,+49303410673,+49 30 3410673,62.061054164634086,currysausage,hotdogs,13.315,52.5149,Otto-Suhr-Allee 36,10585
188,188,schnitzelei-berlin-3,Schnitzelei,https://www.yelp.com/biz/schnitzelei-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,278,4.0,€€,+493034702777,+49 30 34702777,38.82041447188649,schnitzel,NaN,13.3145652825278,52.5196607535441,Röntgenstr. 7 b,10587
192,192,adria-grill-berlin-9,Adria Grill,https://www.yelp.com/biz/adria-grill-berlin-9?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,5.0,,+493098334877,+49 30 98334877,74.60309174600197,international,NaN,13.31548,52.54593,Riedemannweg 12,13627
199,199,restaurant-zur-glocke-berlin-2,Restaurant Zur Glocke,https://www.yelp.com/biz/restaurant-zur-glocke-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,8,4.5,,+493082716808,+49 30 82716808,64.26158520713132,german,austrian,13.315854,52.48215,Mecklenburgische Str. 14,10713
205,205,cafe-thürmann-berlin,Cafe Thürmann,https://www.yelp.com/biz/cafe-th%C3%BCrmann-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,€€,+493086201989,+49 30 86201989,95.3072399493775,cafes,NaN,13.3169,52.4909,Hohenzollerndamm 183,10713
213,213,mrhai-kabuki-berlin-2,Mrhai Kabuki,https://www.yelp.com/biz/mrhai-kabuki-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,70,3.5,€€€,+493088628136,+49 30 88628136,85.19309262672827,sushi,NaN,13.31673,52.4989599,Olivaer Platz 9,10707
221,221,sets-berlin,Sets,https://www.yelp.com/biz/sets-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,107,4.0,€€,+493056738797,+49 30 56738797,77.38411334839766,cafes,NaN,13.3167114028177,52.5022719528763,Schlüterstr. 36,10629
222,222,christophers-berlin,Christopher's,https://www.yelp.com/biz/christophers-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,4,4.5,,+493024356282,+49 30 24356282,84.94260907923247,wine_bars,german,13.31632,52.50297,Mommsenstr. 63,10629
224,224,goldhorn-beefclub-berlin,Goldhorn-Beefclub,https://www.yelp.com/biz/goldhorn-beefclub-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,24,4.0,€€€€,+49303031806370,+49 30 3031806370,18.318309978016757,steak,burgers,13.3158197,52.5032883,Mommsenstr. 12,10629
225,225,heno-heno-berlin-3,Heno Heno,https://www.yelp.com/biz/heno-heno-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,31,4.0,€,+493066307370,+49 30 66307370,72.93926137123975,japanese,NaN,13.3157301,52.5038681,Wielandstr. 37,10629
227,227,osmans-töchter-berlin-2,Osmans Töchter,https://www.yelp.com/biz/osmans-t%C3%B6chter-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.5,,+4917632092168,+49 176 32092168,88.19812121723156,turkish,NaN,13.315748,52.504023,Wielandstr. 38,10629
228,228,spuntino-berlin,Spuntino,https://www.yelp.com/biz/spuntino-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+49303240460,+49 30 3240460,92.21983082539673,bistros,NaN,13.3168888,52.5034522,Schlüterstr. 33,10629
229,229,sake-sushi-bar-berlin-8,Sake Sushi Bar,https://www.yelp.com/biz/sake-sushi-bar-berlin-8?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,24,4.0,€€,+493024355756,+49 30 24355756,84.05161177450765,sushi,NaN,13.31685,52.50336,Schlüterstr. 33,10629
230,230,restaurant-adnan-berlin,Restaurant Adnan,https://www.yelp.com/biz/restaurant-adnan-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,73,3.0,€€€,+493054710590,+49 30 54710590,84.05161177450765,italian,NaN,13.31685,52.50336,Schlüterstr. 33,10629
237,237,thai-food-berlin-2,Thai Food,https://www.yelp.com/biz/thai-food-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,10,3.5,€€,+493031019193,+49 30 31019193,89.33743359050942,thai,NaN,13.31549,52.50601,Kantstr. 134,10625
240,240,lon-mens-noodle-house-berlin,Lon Men's Noodle House,https://www.yelp.com/biz/lon-mens-noodle-house-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,229,4.0,€,+493031519678,+49 30 31519678,68.98875410748558,chinese,hotdogs,13.3165,52.5062,Kantstr. 33,10625
242,242,pho-house-of-vietnam-berlin,Pho House of Vietnam,https://www.yelp.com/biz/pho-house-of-vietnam-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,16,4.0,€€,+493031012651,+49 30 31012651,75.96414344197116,vietnamese,NaN,13.316509,52.506319,Kantstr. 33,10623
243,243,aroma-berlin-2,Aroma,https://www.yelp.com/biz/aroma-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,131,3.5,€€,+493037591628,+49 30 37591628,51.78501671317,dimsum,NaN,13.3155262470245,52.5064068441043,Kantstr. 35,10625
245,245,noodle-village-berlin,Noodle Village,https://www.yelp.com/biz/noodle-village-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,11,5.0,,+493023539102,+49 30 23539102,103.36043365859864,vietnamese,NaN,13.3168268,52.5064727,Kantstr. 32,10625
246,246,sawaddie-berlin,Sawaddie,https://www.yelp.com/biz/sawaddie-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,,+493031019193,+49 30 31019193,8.688811657321128,thai,NaN,13.3156062607137,52.5060174722863,Kantstr. 134,10625
252,252,chao-restaurant-berlin,Chao Restaurant,https://www.yelp.com/biz/chao-restaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,4.0,€€,+493032766226,+49 30 32766226,88.23943630474855,vietnamese,NaN,13.3165,52.5065,Kantstr. 33,10625
254,254,schah-en-schah-berlin,Schah En Schah,https://www.yelp.com/biz/schah-en-schah-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,4.0,,+493055625879,+49 30 55625879,91.30401130783264,restaurants,NaN,13.31613,52.5065,Wielandstr. 45,10625
256,256,kirpa-indisches-restaurant-berlin,Kirpa Indisches Restaurant,https://www.yelp.com/biz/kirpa-indisches-restaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,€€,+493031519455,+49 30 31519455,91.30401130783264,indpak,NaN,13.31613,52.5065,Wielandstr. 45,10625
264,264,mezem-berlin-4,Mezem,https://www.yelp.com/biz/mezem-berlin-4?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+4917683220425,+49 176 83220425,87.41410232395503,mediterranean,NaN,13.317256,52.506965,Schlüterstr. 19,10625
283,283,tu-long-berlin,Tu Long,https://www.yelp.com/biz/tu-long-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,18,2.5,€,+493038377797,+49 30 38377797,56.315810193678246,chinese,NaN,13.316397,52.513986,Otto-Suhr-Allee 25,10585
289,289,pizza-chief-berlin,Pizza Chief,https://www.yelp.com/biz/pizza-chief-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,2.5,€€,+493034500090,+49 30 34500090,74.81386537299078,pizza,NaN,13.316545,52.530608,Sickingenstr. 56,10553
292,292,bistro-michalski-berlin-2,Bistro Michalski,https://www.yelp.com/biz/bistro-michalski-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,1,4.0,,+4930344600843,+49 30 344600843,51.33460670640467,steak,NaN,13.31576,52.54608,Riedemannweg 61 - 63,13627
295,295,jungbluth-berlin-4,Jungbluth,https://www.yelp.com/biz/jungbluth-berlin-4?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,37,4.5,€€€,+493079789605,+49 30 79789605,54.22231599807815,modern_european,NaN,13.31734,52.46041,Lepsiusstr. 63,12163
296,296,dokmai-thai-restaurant-berlin,Dokmai Thai-Restaurant,https://www.yelp.com/biz/dokmai-thai-restaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,37,4.0,€€,+493070096185,+49 30 70096185,56.17576367572614,thai,NaN,13.31755,52.46024,Muthesiusstr. 38,12163
297,297,avtaar-berlin-2,Avtaar,https://www.yelp.com/biz/avtaar-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,5,3.5,,+493079789895,+49 30 79789895,10.064697049263213,indpak,NaN,13.3171175,52.4600412,Lepsiusstr. 69,12163
302,302,m-und-c-asia-berlin-2,M&C Asia,https://www.yelp.com/biz/m-und-c-asia-berlin-2?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,3,4.0,€,+493079744705,+49 30 79744705,17.61442932188333,panasian,NaN,13.317056,52.4655264,Schlosstr. 15,12163
304,304,lotte-am-platz-berlin,Lotte Am Platz,https://www.yelp.com/biz/lotte-am-platz-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,14,3.5,€,+493055613542,+49 30 55613542,90.23757269165328,cafes,NaN,13.317011,52.473392,Rüdesheimer Platz 1,14197
305,305,gasthaus-landauer-berlin-3,Gasthaus Landauer,https://www.yelp.com/biz/gasthaus-landauer-berlin-3?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,43,3.5,€€,+49308217615,+49 30 8217615,75.03158880249323,german,breakfast_brunch,13.3175,52.4732,Landauer Str. 8,14197
310,310,guadalajara-berlin,Guadalajara,https://www.yelp.com/biz/guadalajara-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,5,3.0,€,+493088667920,+49 30 88667920,80.43210499827234,mexican,cocktailbars,13.31761,52.48663,Berliner Str. 48/49,10713
312,312,zum-haxenwirt-berlin,Zum Haxenwirt,https://www.yelp.com/biz/zum-haxenwirt-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,45,4.0,€€,+49308225133,+49 30 8225133,118.97192553568678,bavarian,NaN,13.31827,52.4915,Hohenzollerndamm 185,10713
316,316,markus-semmler-berlin,Markus Semmler,https://www.yelp.com/biz/markus-semmler-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,8,4.0,€€€,+493089068290,+49 30 89068290,103.32626839613808,french,NaN,13.31819,52.49755,Sächsische Str. 7,10707
317,317,nata-lisboa-berlin,NATA Lisboa,https://www.yelp.com/biz/nata-lisboa-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,7,4.5,€,+493035516514,+49 30 35516514,85.96937064687266,portuguese,NaN,13.3169899999999,52.4986,Pariser Str. 24,10707
318,318,rico-falafel-berlin,Rico Falafel,https://www.yelp.com/biz/rico-falafel-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,5,4.0,€,+493061297369,+49 30 61297369,63.516630895689815,oriental,falafel,13.3176704,52.4982613,Pariser Str. 39,10707
326,326,paulo-scutarro-berlin,Paulo Scutarro,https://www.yelp.com/biz/paulo-scutarro-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,43,3.5,€€€,+493088725573,+49 30 88725573,34.45943904408672,italian,NaN,13.3172567477877,52.5017195667255,Kurfürstendamm 51,10707
327,327,restaurant-ovest-berlin,Restaurant Ovest,https://www.yelp.com/biz/restaurant-ovest-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,48,3.0,€€€,+493088712994,+49 30 88712994,62.15391605469214,italian,NaN,13.31724,52.5019599,Schlüterstr. 47,10629
332,332,marjellchen-berlin,Marjellchen,https://www.yelp.com/biz/marjellchen-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,87,4.5,€€,+49308832676,+49 30 8832676,19.503425970368127,easterngerman,NaN,13.31764,52.5031899,Mommsenstr. 9,10629
334,334,mondo-pazzo-berlin,Mondo Pazzo,https://www.yelp.com/biz/mondo-pazzo-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,96,3.5,€€€,+49308851121,+49 30 8851121,28.933080437213363,italian,NaN,13.3174499,52.5033699,Schlüterstr. 52,10629
335,335,cali-bocca-berlin,Cali Bocca,https://www.yelp.com/biz/cali-bocca-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,15,4.0,€€,+493072023301,+49 30 72023301,74.77235272134854,italian,NaN,13.31694,52.5039299,Schlüterstr. 30,10629
338,338,klemke-wein-und-spirituosenhandel-berlin,Klemke Wein & Spirituosenhandel,https://www.yelp.com/biz/klemke-wein-und-spirituosenhandel-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,32,4.5,€,+49308811909,+49 30 8811909,26.3719791227052,beer_and_wine,cafes,13.317438,52.503182,Mommsenstr. 9,10629
339,339,baba-angora-berlin,Baba Angora,https://www.yelp.com/biz/baba-angora-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,47,4.0,€€,+49303237096,+49 30 3237096,86.66619566560374,turkish,NaN,13.31696,52.50406,Schlüterstr. 29,10629
345,345,nu-restaurant-berlin,NU Restaurant,https://www.yelp.com/biz/nu-restaurant-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,125,4.0,€€€,+493088709811,+49 30 88709811,44.71934639732711,bars,panasian,13.3175299,52.5044211,Schlüterstr. 55,10629
346,346,lutter-and-wegner-berlin-5,Lutter & Wegner,https://www.yelp.com/biz/lutter-and-wegner-berlin-5?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,34,4.0,€€€,+49308813440,+49 30 8813440,49.90119743825113,german,wine_bars,13.31761,52.50444,Schlüterstr. 55,10629
349,349,pizza-como-berlin,Pizza Como,https://www.yelp.com/biz/pizza-como-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,,,2.7314568718956487,pizza,NaN,13.3170776,52.5050628,Schlüterstr. 24,10629
350,350,ngo-kim-pak-berlin,NGO KIM PAK,https://www.yelp.com/biz/ngo-kim-pak-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,9,4.0,,,,79.78407813487043,panasian,NaN,13.3175120875239,52.5057033973643,Schlüterstr. 22 - 23,10625
352,352,893-ryōtei-berlin,893 Ryōtei,https://www.yelp.com/biz/893-ry%C5%8Dtei-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,20,3.5,€€€€,+493091703121,+49 30 91703121,81.71631429585413,japanese,lounges,13.3172234280639,52.505769046085,Kantstr. 135,10625
356,356,funky-fisch-berlin,Funky Fisch,https://www.yelp.com/biz/funky-fisch-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,19,3.0,€€,+491639382215,+49 163 9382215,7.731663554634055,seafood,NaN,13.3171398091576,52.5058928529418,Kantstr. 135 - 136,10625
360,360,madame-ngo-berlin,Madame Ngo,https://www.yelp.com/biz/madame-ngo-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,47,4.0,€€,+493060274585,+49 30 60274585,87.39616236923277,vietnamese,brasseries,13.31811,52.50623,Kantstr. 30,10623
362,362,la-forneria-berlin,La Forneria,https://www.yelp.com/biz/la-forneria-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,29,4.0,€€,+493031805177,+49 30 31805177,51.03913273348997,italian,pizza,13.317055,52.506401,Kantstr. 31,10625
363,363,rockrib-berlin,ROCKRIB,https://www.yelp.com/biz/rockrib-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,5.0,,+493091457495,+49 30 91457495,85.04127670651287,bbq,bars,13.317878,52.506501,Schlüterstr. 63,10625
364,364,kuchi-berlin,Kuchi,https://www.yelp.com/biz/kuchi-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,188,4.0,€€€,+493031507815,+49 30 31507815,87.39616236923277,sushi,panasian,13.31811,52.50623,Kantstr. 30,10623
365,365,good-friends-berlin,Good Friends,https://www.yelp.com/biz/good-friends-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,229,3.5,€€,+49303132659,+49 30 3132659,87.39616236923277,chinese,panasian,13.31811,52.50623,Kantstr. 30,10623
369,369,love-for-pasta-berlin,Love For Pasta,https://www.yelp.com/biz/love-for-pasta-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,2,2.5,€,,,48.70337088115185,italian,NaN,13.31706,52.50638,Kantstr.31,10625
385,385,vaust-berlin,Vaust,https://www.yelp.com/biz/vaust-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,58,4.5,€€,+493054599160,+49 30 54599160,81.26736830348472,vegan,NaN,13.3182574922238,52.5077910359996,Pestalozzistr. 8,10625
386,386,pascarella-berlin,Pascarella,https://www.yelp.com/biz/pascarella-berlin?adjust_creative=pIXdoHJLSMQiqwxYQ78laQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pIXdoHJLSMQiqwxYQ78laQ,27,4.0,€€,+493032764641,+49 30 32764641,69.23952679189195,italian,pizza,13.31813,52.50782,Schlüterstr. 69,10625
