,Unnamed: 0,name,distance,contacts,chains,lon,lat,full_address,district,zip_code,street,house_nr,opening_hours,food_type,food_type_2,phone
70,70,La Mandria,476,"[{'phone': [{'value': '+49303926111'}, {'value': '+4949303926111', 'categories': [{'id': '100-1000-0000'}]}], 'fax': [{'value': '030 39885727', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.la-mandria.de', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'la-mandria@t-online.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.32992,52.52708,"La Mandria, Turmstraße 64, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,64,"Mon-Fri, Sun: 11:00 - 12:00",Italienisch,Pizza,+49303926111
71,71,El Reda,479,"[{'phone': [{'value': '+49303911119'}, {'value': '+4949303911119'}], 'www': [{'value': 'http://el-reda-restaurant.com', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'info@el-reda-restaurant.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.32716,52.52737,"El Reda, Huttenstraße 69, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,69,"Mon-Sat: 00:00 - 03:00, 10:00 - 23:59",Nahöstlich,Libanesisch,+49303911119
72,72,Detto Fatto,479,"[{'phone': [{'value': '+493039877983'}, {'value': '+49493039877983'}], 'www': [{'value': 'https://www.facebook.com/dettofattoberlin'}]}]",,13.32716,52.52737,"Detto Fatto, Huttenstraße 69, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,69,Mon-Sun: 11:00 - 23:00,Italienisch,Pizza,+493039877983
73,73,Coffee Break,481,"[{'phone': [{'value': '+493089392767'}], 'www': [{'value': 'http://www.coffee-break-berlin.de'}]}]",,13.33437,52.52406,"Coffee Break, Jagowstraße 23, 10555 Berlin, Deutschland",Moabit,10555,Jagowstraße,23,Mon-Fri: 10:00 - 18:00,Brunch,NaN,+493089392767
74,74,Tönis Vietnamesische Küche,483,"[{'phone': [{'value': '+493034357754'}], 'www': [{'value': 'https://www.facebook.com/pages/T%C3%B6nis-Vietnamesische-K%C3%BCche/138776062835139?ref=br_rs'}]}]",,13.3269,52.5274,"Tönis Vietnamesische Küche, Huttenstraße 68, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,68,Mon-Fri: 11:00 - 21:00,Vietnamesisch,Asiatisch,+493034357754
75,75,Honig & Senf,483,"[{'phone': [{'value': '+493055615840'}], 'www': [{'value': 'https://www.honigsenfburgergrill.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.3269,52.5274,"Honig & Senf, Huttenstraße 68, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,68,Mon-Sun: 11:00 - 23:00,Amerikanisch,Burger,+493055615840
76,76,Neretva Grill,502,"[{'phone': [{'value': '+49303933426'}, {'value': '+4949303933426'}], 'www': [{'value': 'http://www.neretva-grill.de'}, {'value': 'https://www.facebook.com/Neretva-Grill-248981241833151'}, {'value': 'https://www.neretva-gastro.de'}]}]",,13.33355,52.5205,"Neretva Grill, Agricolastraße 26, 10555 Berlin, Deutschland",Moabit,10555,Agricolastraße,26,Mon-Sun: 11:30 - 23:30,Deutsch,Amerikanisch - Barbecue,+49303933426
77,77,Recep Usta Köfte,504,,,13.33134,52.52694,"Recep Usta Köfte, Turmstraße 67, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,67,NaN,Hotdogs,NaN,NaN
78,78,Al Reda,510,[{'phone': [{'value': '+493039743129'}]}],,13.32797,52.52765,"Al Reda, Huttenstraße 2, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,2,NaN,Amerikanisch - Barbecue,Nahöstlich,+493039743129
79,79,Yolo Döner,512,[{'phone': [{'value': '+493039747175'}]}],,13.3295,52.5275,"Yolo Döner, Turmstraße 59, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,59,NaN,Nahöstlich,Amerikanisch - Barbecue,+493039747175
80,80,La Fiamma,512,[{'phone': [{'value': '+493039747175'}]}],,13.3295,52.5275,"La Fiamma, Turmstraße 59, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,59,NaN,Türkisch,Nahöstlich,+493039747175
81,81,Teigmeister,513,"[{'phone': [{'value': '+4915255929586'}], 'www': [{'value': 'http://www.teigmeister.de'}]}]",,13.33446,52.52132,"Teigmeister, Levetzowstraße, 10555 Berlin, Deutschland",Moabit,10555,Levetzowstraße,NaN,Mon-Fri: 11:30 - 22:00,Pizza,Italienisch,+4915255929586
82,82,Piccola Napoli,515,[{'phone': [{'value': '+493039840345'}]}],,13.32984,52.52747,"Piccola Napoli, Turmstraße 57, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,57,NaN,Pizza,NaN,+493039840345
83,83,Hamdi Baba Döner,515,"[{'phone': [{'value': '+4915171737172'}], 'www': [{'value': 'https://www.instagram.com/hamdibaba_berlin/?hl=de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}]}]",,13.32984,52.52747,"Hamdi Baba Döner, Turmstraße 57, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,57,"Mon-Sat: 00:00 - 01:00, 10:00 - 23:59",Mediterran,Nahöstlich,+4915171737172
84,84,Sportcasino zur Wulle,519,"[{'phone': [{'value': '+491777488266'}, {'value': '+4949303312306', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.33057,52.51881,"Sportcasino zur Wulle, Wullenweberstraße 15, 10555 Berlin, Deutschland",Moabit,10555,Wullenweberstraße,15,Mon-Fri: 17:00 - 23:30,Deutsch,NaN,+491777488266
85,85,Pasta d'Abruzzo,519,"[{'phone': [{'value': '+493020256844'}], 'www': [{'value': 'pastadabruzzo.de'}]}]",,13.33478,52.52446,"Pasta d'Abruzzo, Alt-Moabit 78, 10555 Berlin, Deutschland",Moabit,10555,Alt-Moabit,78,Mon-Fri: 10:00 - 18:00,Italienisch,NaN,+493020256844
86,86,Big Bascha,520,"[{'phone': [{'value': '+493028459383'}], 'fax': [{'value': '030 20673717', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.bigbascha.de'}]}]",,13.32718,52.52774,"Big Bascha, Huttenstraße 5, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,5,NaN,Nahöstlich,Libanesisch,+493028459383
87,87,Fam. Dang,520,"[{'phone': [{'value': '+493041954502'}, {'value': '+493075567526'}], 'www': [{'value': 'http://famdang.de'}]}]",,13.32718,52.52774,"Fam. Dang, Huttenstraße 5, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,5,Mon-Fri: 11:00 - 20:00,Asiatisch,Vietnamesisch,+493041954502
88,88,Curry 76,522,,,13.32836,52.52773,"Curry 76, Beusselstraße 76, 10553 Berlin, Deutschland",Moabit,10553,Beusselstraße,76,NaN,Deutsch,NaN,NaN
89,89,Domino's,529,"[{'phone': [{'value': '+493068071700'}, {'value': '+494930680717', 'categories': [{'id': '100-1000-0009'}]}], 'www': [{'value': 'http://www.dominos.de', 'categories': [{'id': '100-1000-0000'}, {'id': '700-7200-0253'}]}, {'value': 'http://www.joeys.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://www.dominos.de/kaufhaus/de-berlintiergarten-33923', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'pservo@arcor.de', 'categories': [{'id': '100-1000-0000'}]}]}]","[{'id': '27851', 'name': ""Domino's""}]",13.33492,52.52449,"Domino's, Alt-Moabit 79, 10555 Berlin, Deutschland",Moabit,10555,Alt-Moabit,79,"Mon-Thu, Sun: 11:00 - 23:00",Pizza,NaN,+493068071700
90,90,Pizzeria Il Buco,542,"[{'phone': [{'value': '+493066305704'}], 'www': [{'value': 'http://sites.google.com/site/pizzeriailbucoberlin/Home'}]}]",,13.33037,52.52761,"Pizzeria Il Buco, Waldstraße 60, 10551 Berlin, Deutschland",Moabit,10551,Waldstraße,60,Mon-Sun: 11:00 - 23:00,Italienisch,Pizza,+493066305704
91,91,Hoa Sushi,543,[{'phone': [{'value': '+493039749500'}]}],,13.33145,52.5273,"Hoa Sushi, Turmstraße 53, 10551 Berlin, Deutschland",Moabit,10551,Turmstraße,53,NaN,Japanisch - Sushi,NaN,+493039749500
93,93,Zam Zam,544,[{'phone': [{'value': '+493064310551'}]}],,13.32638,52.52792,"Zam Zam, Huttenstraße 6, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,6,Mon-Fri: 11:00 - 24:00,Indisch,Pakistanisch,+493064310551
94,94,Burger Up,544,"[{'phone': [{'value': '+493049200797'}, {'value': '+49493049200797'}], 'www': [{'value': 'http://www.burgerup.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.33094,52.52748,"Burger Up, Waldstraße 1, 10551 Berlin, Deutschland",Moabit,10551,Waldstraße,1,NaN,Burger,NaN,+493049200797
95,95,Baran Döner Station,544,"[{'phone': [{'value': '+4915218123401'}, {'value': '+491778875656', 'categories': [{'id': '100-1000-0009'}]}]}]",,13.33094,52.52748,"Baran Döner Station, Waldstraße 1, 10551 Berlin, Deutschland",Moabit,10551,Waldstraße,1,Mon-Sun: 09:00 - 03:00,Hotdogs,Fastfood,+4915218123401
96,96,Burgerbude,544,"[{'phone': [{'value': '+493049200797'}], 'www': [{'value': 'http://www.burgerbude-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0000'}]}, {'value': 'http://www.burgerbudeberlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}]}]",,13.33094,52.52748,"Burgerbude, Waldstraße 1, 10551 Berlin, Deutschland",Moabit,10551,Waldstraße,1,"Mon, Tue, Thu: 12:00 - 22:00",Burger,NaN,+493049200797
97,97,Muhabbet Berllin,545,"[{'phone': [{'value': '+493039889472'}], 'www': [{'value': 'http://www.muhabbetberlin.de'}]}]",,13.32893,52.52789,"Muhabbet Berllin, Beusselstraße 16, 10553 Berlin, Deutschland",Moabit,10553,Beusselstraße,16,NaN,NaN,NaN,+493039889472
98,98,Jemenitisches Restaurant,548,,,13.32608,52.52793,"Jemenitisches Restaurant, Huttenstraße 7, 10553 Berlin, Deutschland",Moabit,10553,Huttenstraße,7,NaN,Nahöstlich,NaN,NaN
99,99,Garcia,556,"[{'phone': [{'value': '+491772829616'}, {'value': '+493063966035'}], 'www': [{'value': 'http://www.garcia.berlin'}]}]",,13.3304,52.52774,"Garcia, Waldstraße 59, 10551 Berlin, Deutschland",Moabit,10551,Waldstraße,59,Mon-Fri: 08:00 - 19:00,Naturkost/Vollwert,Frühstück,+491772829616
0,0,Fabis Esskultur,257,,,13.50943,52.45843,"Fabis Esskultur, Schnellerstraße 133, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,133,Mon-Fri: 11:00 - 20:00,Deutsch,Grillgerichte,NaN
1,1,Narli,308,[{'phone': [{'value': '+493063103689'}]}],,13.50922,52.45642,"Narli, Schnellerstraße 21, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,21,Mon-Sat: 10:00 - 20:00,Nahöstlich,NaN,+493063103689
2,2,Asiagourmet,308,"[{'phone': [{'value': '+493054800842'}, {'value': '+493063904849', 'categories': [{'id': '100-1000-0003'}, {'id': '100-1000-0009'}]}], 'www': [{'value': 'http://www.asiagourmet.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}]}]}]",,13.50922,52.45642,"Asiagourmet, Schnellerstraße 21, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,21,Mon-Sat: 10:00 - 20:00,Chinesisch,Asiatisch,+493054800842
3,3,Original Ketwurst,308,"[{'phone': [{'value': '+4930123123123'}, {'value': '+493044050587'}]}]",,13.50922,52.45642,"Original Ketwurst, Schnellerstraße 21, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,21,Mon-Sat: 10:00 - 20:00,Deutsch,Amerikanisch - Barbecue,+4930123123123
4,4,Falafel Nr. 1,308,,,13.50922,52.45642,"Falafel Nr. 1, Schnellerstraße 21, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,21,Mon-Fri: 10:00 - 17:00,Nahöstlich,NaN,NaN
5,5,KFC,348,"[{'phone': [{'value': '+493089581882'}], 'www': [{'value': 'https://www.kfc.de/find-a-kfc/kfc-Berlin-Schnellerstr-18a'}, {'value': 'https://www.kfc.de/order/menu'}]}]","[{'id': '1559', 'name': 'KFC'}]",13.50299,52.46082,"KFC, Schnellerstraße 18A, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,18A,Mon-Sun: 11:00 - 23:00,Hähnchen,NaN,+493089581882
7,7,Funa Sushi,354,"[{'phone': [{'value': '+493063418380'}], 'www': [{'value': 'http://www.funasushi.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51079,52.4575,"Funa Sushi, Brückenstraße 27, 12439 Berlin, Deutschland",Niederschöneweide,12439,Brückenstraße,27,"Mon-Thu, Sun: 11:00 - 22:45",Japanisch - Sushi,NaN,+493063418380
8,8,Taj Mahal India,373,"[{'phone': [{'value': '+493053215100'}, {'value': '+493063978067'}], 'www': [{'value': 'http://tajmahal33.placeweb.site'}, {'value': 'http://www.indischesrestaurantberlin.de'}], 'email': [{'value': 'info@indischesrestaurantberlin.de'}]}]",,13.51051,52.45655,"Taj Mahal India, Schnellerstraße 128, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,128,Mon-Sun: 11:30 - 23:30,Indisch,International,+493053215100
9,9,Tandoor House,416,"[{'phone': [{'value': '+493063103755'}], 'www': [{'value': 'http://www.tandoor-house.essen-taxi.de'}, {'value': 'https://www.tandoorhouseberlin.de'}]}]",,13.51118,52.45649,"Tandoor House, Spreestraße 27, 12439 Berlin, Deutschland",Niederschöneweide,12439,Spreestraße,27,Mon-Sun: 12:00 - 21:30,Indisch,Indisch - südindisch,+493063103755
10,10,Anima E Cuore,467,"[{'phone': [{'value': '+493053212887'}], 'www': [{'value': 'http://www.restauranteanimaecuore.de'}]}]",,13.51248,52.4588,"Anima E Cuore, Brückenstraße 14, 12439 Berlin, Deutschland",Niederschöneweide,12439,Brückenstraße,14,Mon-Sun: 11:00 - 23:00,Italienisch,Pizza,+493053212887
11,11,Stern Bistro,538,"[{'phone': [{'value': '+493063224974', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0009'}, {'id': '100-1100-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0019'}]}, {'value': '+493322216890'}]}]",,13.50924,52.45383,"Stern Bistro, Sterndamm 4, 12487 Berlin, Deutschland",Johannisthal,12487,Sterndamm,4,Mon-Sun: 00:00 - 24:00,Nahöstlich,Hotdogs,+493063224974
12,12,Ex - Cabiola,584,"[{'phone': [{'value': '+493023939809', 'categories': [{'id': '100-1000-0007'}]}, {'value': '+493034391468'}], 'www': [{'value': 'http://www.qype.com/place/169805-Cabiola-Berlin', 'categories': [{'id': '200-2000-0011'}, {'id': '300-3000-0000'}]}, {'value': 'http://www.sonnenhaus-berlin.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51337,52.45579,"Ex - Cabiola, Flutstraße 1, 12439 Berlin, Deutschland",Niederschöneweide,12439,Flutstraße,1,"Mon, Wed: 13:30 - 18:30",NaN,NaN,+493023939809
13,13,TE Double Inn,627,"[{'phone': [{'value': '+493053010666'}], 'www': [{'value': 'http://www.drink-irish.de'}, {'value': 'http://www.the-double-inn.de', 'categories': [{'id': '100-1000-0000'}, {'id': '200-2000-0011'}, {'id': '200-2000-0015'}]}], 'email': [{'value': 'info@drink-irish.de'}]}]",,13.51199,52.46227,"TE Double Inn, Wilhelminenhofstraße 89, 12459 Berlin, Deutschland",Oberschöneweide,12459,Wilhelminenhofstraße,89,Tue-Sat: 18:00 - 24:00,Irisch,Brauhaus,+493053010666
14,14,Il Monello,656,"[{'phone': [{'value': '+493063222451'}, {'value': '+49306363635'}], 'www': [{'value': 'http://m.facebook.com/Trattoria-Il-Monello-291435617598426', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51013,52.45291,"Il Monello, Sterndamm 7, 12487 Berlin, Deutschland",Johannisthal,12487,Sterndamm,7,Tue-Fri: 16:00 - 23:00,NaN,NaN,+493063222451
15,15,Ciao Bella,668,[{'phone': [{'value': '+493099286101'}]}],,13.51204,52.46273,"Ciao Bella, Wilhelminenhofstraße 89A, 12459 Berlin, Deutschland",Oberschöneweide,12459,Wilhelminenhofstraße,89A,NaN,NaN,NaN,+493099286101
16,16,Sonnendeck,706,"[{'phone': [{'value': '+493039722919'}], 'www': [{'value': 'http://Sonnendeck.berlin'}]}]",,13.51373,52.46217,"Sonnendeck, Edisonstraße 63, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,63,Mon-Thu: 11:00 - 23:00,Grillgerichte,Brunch,+493039722919
17,17,Eiskultur Berlin,708,"[{'phone': [{'value': '+491711421420', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0001'}, {'id': '600-6300-0064'}]}, {'value': '+491712894003'}], 'www': [{'value': 'http://www.eiskultur-berlin.de', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1000-0001'}, {'id': '100-1100-0010'}]}, {'value': 'http://www.eiskultur-berlin.de/unsere-philosophie', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51484,52.4551,"Eiskultur Berlin, Schnellerstraße 118, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,118,NaN,NaN,NaN,+491711421420
18,18,Taverna Anfora,735,[{'phone': [{'value': '+493076686564'}]}],,13.51071,52.464,"Taverna Anfora, Siemensstraße 27, 12459 Berlin, Deutschland",Oberschöneweide,12459,Siemensstraße,27,NaN,NaN,NaN,+493076686564
19,19,Döner Billiard,738,,,13.51368,52.46265,"Döner Billiard, Wilhelminenhofstraße 15, 12459 Berlin, Deutschland",Oberschöneweide,12459,Wilhelminenhofstraße,15,NaN,Nahöstlich,NaN,NaN
20,20,Haniz-Duy,750,[{'phone': [{'value': '+493053017288'}]}],,13.51379,52.46274,"Haniz-Duy, Edisonstraße 62, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,62,NaN,Vietnamesisch,NaN,+493053017288
21,21,Tokyo For You,750,[{'phone': [{'value': '+493053214413'}]}],,13.51379,52.46274,"Tokyo For You, Edisonstraße 62, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,62,NaN,Asiatisch,Japanisch,+493053214413
22,22,Bep Viet,750,"[{'phone': [{'value': '+493020605653'}, {'value': '+493053602188'}]}]",,13.51379,52.46274,"Bep Viet, Edisonstraße 62, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,62,NaN,Asiatisch,Vietnamesisch,+493020605653
23,23,Curry-Weide,770,,,13.51451,52.4625,"Curry-Weide, Wilhelminenhofstraße 16A, 12459 Berlin, Deutschland",Oberschöneweide,12459,Wilhelminenhofstraße,16A,"Mon-Thu, Sun: 10:00 - 24:00",Deutsch,Burger,NaN
24,24,Pizza Hof,776,"[{'phone': [{'value': '+491601162848'}, {'value': '+493037430282'}], 'www': [{'value': 'http://www.pizzahof-berlin.com'}, {'value': 'https://pizzahof-berlin.eatbu.com'}, {'value': 'https://www.facebook.com/hofpizza.berlin'}]}]",,13.51474,52.46241,"Pizza Hof, Wilhelminenhofstraße 17, 12459 Berlin, Deutschland",Oberschöneweide,12459,Wilhelminenhofstraße,17,Tue-Sun: 13:00 - 22:00,Pizza,Italienisch,+491601162848
25,25,Glücksstern,776,"[{'phone': [{'value': '+49305354531'}, {'value': '+4949305354531', 'categories': [{'id': '100-1000-0000'}]}], 'www': [{'value': 'http://www.gluecksstern-restaurant.de'}]}]",,13.51474,52.46241,"Glücksstern, Wilhelminenhofstraße 17, 12459 Berlin, Deutschland",Oberschöneweide,12459,Wilhelminenhofstraße,17,Mon-Sun: 11:30 - 22:30,Chinesisch,NaN,+49305354531
26,26,Staatsburger,788,"[{'phone': [{'value': '+493081864629'}], 'www': [{'value': 'http://www.StaatsBurger.Shop'}]}]",,13.51368,52.46329,"Staatsburger, Edisonstraße 59, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,59,Mon-Sun: 11:30 - 22:00,Amerikanisch,Hotdogs,+493081864629
27,27,Art Sucré,792,"[{'phone': [{'value': '+491638862986'}], 'www': [{'value': 'http://www.art-sucre.biz'}]}]",,13.51129,52.4644,"Art Sucré, Siemensstraße 14, 12459 Berlin, Deutschland",Oberschöneweide,12459,Siemensstraße,14,NaN,NaN,NaN,+491638862986
28,28,Jimmys Pizza,811,[{'phone': [{'value': '+4917612482017'}]}],,13.51407,52.46335,"Jimmys Pizza, Edisonstraße 13, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,13,NaN,Italienisch,NaN,+4917612482017
29,29,Imbiss Don Danielo,811,"[{'phone': [{'value': '+493053013817', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493075456459'}], 'www': [{'value': 'dondanielo.de', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'http://www.dondanielo-lieferservice.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51407,52.46335,"Imbiss Don Danielo, Edisonstraße 13, 12459 Berlin, Deutschland",Oberschöneweide,12459,Edisonstraße,13,Mon-Sun: 11:00 - 22:45,Italienisch,Deutsch,+493053013817
30,30,Blutsbrueder.Berlin,817,[{'phone': [{'value': '+491735556661'}]}],,13.51634,52.45473,"Blutsbrueder.Berlin, Schnellerstraße 112, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,112,NaN,NaN,NaN,+491735556661
31,31,Pizzeria Chero,817,"[{'phone': [{'value': '+493035050189'}, {'value': '+493067944575'}], 'www': [{'value': 'http://www.facebook.com/chero112', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51634,52.45473,"Pizzeria Chero, Schnellerstraße 112, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,112,Mon-Fri: 11:00 - 22:00,Italienisch,Pizza,+493035050189
32,32,Kobani Bistro,827,"[{'phone': [{'value': '+493023905727'}], 'www': [{'value': 'http://m.facebook.com/pages/category/Restaurant/Kobani-Bistro-111004443727232', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://pages.resmio.com/kobani-bistro', 'categories': [{'id': '100-1000-0000'}]}, {'value': 'https://app.resmio.com/kobani-bistro/widget', 'categories': [{'id': '100-1000-0000'}]}], 'email': [{'value': 'dejwarkobani93@gmail.com', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51627,52.45447,"Kobani Bistro, Schnellerstraße 36, 12439 Berlin, Deutschland",Niederschöneweide,12439,Schnellerstraße,36,NaN,Nahöstlich,Burger,+493023905727
33,33,Grill Profi,851,,,13.50843,52.45068,"Grill Profi, Sterndamm 35, 12487 Berlin, Deutschland",Johannisthal,12487,Sterndamm,35,Mon-Fri: 09:00 - 21:00,Asiatisch,Deutsch,NaN
34,34,Feuerwache-Malanders,854,"[{'phone': [{'value': '+4915777900503', 'categories': [{'id': '100-1000-0000'}]}, {'value': '+493035520355'}], 'www': [{'value': 'http://feuerwache-malanders.berlin', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51214,52.46474,"Feuerwache-Malanders, Deulstraße 1, 12459 Berlin, Deutschland",Oberschöneweide,12459,Deulstraße,1,"Mon, Wed-Sun: 12:00 - 23:45",Deutsch,NaN,+4915777900503
35,35,Ristorante Romantica,877,"[{'phone': [{'value': '+49305319890'}, {'value': '+4949305319890'}]}]",,13.51304,52.46463,"Ristorante Romantica, Siemensstraße 18, 12459 Berlin, Deutschland",Oberschöneweide,12459,Siemensstraße,18,NaN,Italienisch,NaN,+49305319890
36,36,Petra Venzlaff,902,"[{'phone': [{'value': '+49305319361'}], 'www': [{'value': 'http://www.kiez-kueche.de', 'categories': [{'id': '100-1000-0000'}]}]}]",,13.51688,52.46252,"Petra Venzlaff, Goethestraße 34, 12459 Berlin, Deutschland",Oberschöneweide,12459,Goethestraße,34,NaN,NaN,NaN,+49305319361
37,37,Kiez-Küche,902,"[{'phone': [{'value': '+49305319361'}, {'value': '+4949305319361'}], 'www': [{'value': 'http://kiez-kueche.de'}], 'email': [{'value': 'kiezkueche@hotmail.com', 'categories': [{'id': '100-1000-0009'}]}]}]",,13.51688,52.46252,"Kiez-Küche, Goethestraße 34, 12459 Berlin, Deutschland",Oberschöneweide,12459,Goethestraße,34,Mon-Fri: 08:00 - 16:00,Deutsch,Fastfood,+49305319361
